Source,Target,Weight,Type
1753,670,0.6839932694683194,undirected
1753,1714,0.6839932694683194,undirected
1753,47,0.6839932694683194,undirected
1753,997,0.6849895687320681,undirected
1753,914,0.6849895687320681,undirected
1753,294,0.6839932694683194,undirected
1753,1279,0.6839932694683194,undirected
1753,988,0.6839932694683194,undirected
1753,124,0.6849895687320681,undirected
1753,2196,0.6839932694683194,undirected
1753,999,0.6839932694683194,undirected
1753,57,0.6839932694683194,undirected
1753,1146,0.6839932694683194,undirected
1293,426,0.683923592154932,undirected
1293,1794,0.6841487412970743,undirected
1293,1613,0.6866003657932465,undirected
1293,584,0.683923592154932,undirected
1293,1230,0.683923592154932,undirected
1293,2012,0.683923592154932,undirected
1293,2161,0.683923592154932,undirected
1293,2014,0.6849306803240331,undirected
1293,840,0.6842529517058152,undirected
1293,2253,0.683923592154932,undirected
1293,1949,0.683923592154932,undirected
1293,1148,0.683923592154932,undirected
1293,765,0.683923592154932,undirected
1293,930,0.683923592154932,undirected
1293,1878,0.683923592154932,undirected
1293,707,0.683923592154932,undirected
1293,1138,0.683923592154932,undirected
1436,227,0.684289617751993,undirected
1436,1557,0.684289617751993,undirected
1436,1318,0.684289617751993,undirected
1436,354,0.6849895687320681,undirected
1436,1004,0.684289617751993,undirected
1436,29,0.684289617751993,undirected
1436,577,0.684289617751993,undirected
1436,789,0.684289617751993,undirected
1436,1614,0.684289617751993,undirected
1436,2012,0.7495359388936866,undirected
1516,306,0.6849895687320681,undirected
1516,872,0.6849895687320681,undirected
1653,1547,0.6839932694683194,undirected
1653,29,0.6849895687320681,undirected
1653,1089,0.6839932694683194,undirected
124,1034,0.683923592154932,undirected
124,1979,0.6849895687320681,undirected
124,618,0.6869791374641361,undirected
124,1216,0.6849895687320681,undirected
124,532,0.6849895687320681,undirected
124,679,0.6849895687320681,undirected
124,306,0.6849895687320681,undirected
124,384,0.6849895687320681,undirected
124,1439,0.6849895687320681,undirected
124,1218,0.6849895687320681,undirected
124,1524,0.6849895687320681,undirected
1648,1942,0.684289617751993,undirected
1648,741,0.684289617751993,undirected
1648,55,0.684289617751993,undirected
1648,254,0.684289617751993,undirected
1648,1610,0.6849895687320681,undirected
1648,1059,0.6849895687320681,undirected
1648,1966,0.6849895687320681,undirected
1648,1910,0.684289617751993,undirected
1648,263,0.6869791374641361,undirected
1648,2195,0.684289617751993,undirected
1139,459,0.6839932694683194,undirected
1139,1557,0.6842529517058152,undirected
1139,329,0.6839932694683194,undirected
1139,1867,0.6839932694683194,undirected
1139,369,0.6839932694683194,undirected
1139,1089,0.6839932694683194,undirected
1139,2046,0.684289617751993,undirected
1139,1459,0.6842529517058152,undirected
1139,976,0.683923592154932,undirected
825,834,0.6849895687320681,undirected
825,1876,0.6849895687320681,undirected
825,815,0.6849895687320681,undirected
825,256,0.6849895687320681,undirected
825,272,0.6849895687320681,undirected
1966,1064,0.6839932694683194,undirected
1966,560,0.683923592154932,undirected
1966,1789,0.6839932694683194,undirected
1966,1616,0.6849895687320681,undirected
1966,967,0.683923592154932,undirected
1966,1457,0.683923592154932,undirected
1966,1272,0.6849895687320681,undirected
1966,537,0.683923592154932,undirected
1966,2161,0.683923592154932,undirected
1966,208,0.683923592154932,undirected
1192,637,0.683923592154932,undirected
1192,1247,0.683923592154932,undirected
1731,37,0.6839932694683194,undirected
1731,537,0.6839932694683194,undirected
47,1243,0.6839932694683194,undirected
47,147,0.6839932694683194,undirected
47,294,0.6839932694683194,undirected
47,1909,0.6839932694683194,undirected
47,450,0.6839932694683194,undirected
47,350,0.6839932694683194,undirected
47,132,0.6839932694683194,undirected
47,647,0.6839932694683194,undirected
711,1145,0.6839932694683194,undirected
711,740,0.6881423122200796,undirected
532,1689,0.683923592154932,undirected
532,1390,0.6839932694683194,undirected
532,1509,0.683923592154932,undirected
532,1216,0.6849895687320681,undirected
532,1558,0.6839932694683194,undirected
532,1564,0.683923592154932,undirected
532,475,0.683923592154932,undirected
532,1300,0.6839932694683194,undirected
532,518,0.6839932694683194,undirected
1193,1575,0.6849895687320681,undirected
1193,1910,0.684289617751993,undirected
1173,1524,0.6849895687320681,undirected
1173,2163,0.6849895687320681,undirected
917,2030,0.683923592154932,undirected
917,1245,0.683923592154932,undirected
917,1784,0.684847184309864,undirected
917,1928,0.683923592154932,undirected
917,241,0.683923592154932,undirected
917,949,0.683923592154932,undirected
917,1684,0.683923592154932,undirected
917,187,0.683923592154932,undirected
917,2227,0.683923592154932,undirected
917,1672,0.683923592154932,undirected
917,1387,0.683923592154932,undirected
917,1336,0.6839932694683194,undirected
917,2014,0.6839932694683194,undirected
917,1482,0.6839932694683194,undirected
917,1575,0.6839932694683194,undirected
917,1730,0.683923592154932,undirected
917,2162,0.6897605408804344,undirected
917,1689,0.683923592154932,undirected
917,2224,0.683923592154932,undirected
917,1413,0.6897605408804344,undirected
917,1656,0.684847184309864,undirected
2030,1333,0.683923592154932,undirected
2030,874,0.683923592154932,undirected
2030,2058,0.683923592154932,undirected
2030,346,0.683923592154932,undirected
2030,177,0.683923592154932,undirected
2030,1005,0.6841214873742503,undirected
2030,301,0.683923592154932,undirected
2030,710,0.683923592154932,undirected
1245,2108,0.6841487412970743,undirected
1245,2109,0.683923592154932,undirected
1245,1680,0.6841487412970743,undirected
1245,828,0.6841487412970743,undirected
1245,637,0.6841487412970743,undirected
1245,1480,0.683923592154932,undirected
1245,1672,0.683923592154932,undirected
1245,1743,0.683923592154932,undirected
1245,235,0.683923592154932,undirected
1245,2224,0.683923592154932,undirected
1245,1878,0.684847184309864,undirected
1245,1694,0.683923592154932,undirected
1245,1230,0.683923592154932,undirected
1245,1378,0.683923592154932,undirected
1245,2101,0.683923592154932,undirected
1245,688,0.7060631961666979,undirected
1245,834,0.683923592154932,undirected
1245,1949,0.683923592154932,undirected
1245,2278,0.683923592154932,undirected
1245,1963,0.683923592154932,undirected
1245,2010,0.683923592154932,undirected
1245,870,0.683923592154932,undirected
1245,2063,0.683923592154932,undirected
1245,877,0.683923592154932,undirected
1245,1637,0.683923592154932,undirected
1245,1345,0.683923592154932,undirected
1245,1633,0.683923592154932,undirected
1245,706,0.683923592154932,undirected
1784,874,0.683923592154932,undirected
1784,623,0.683923592154932,undirected
1784,375,0.683923592154932,undirected
1784,2101,0.683923592154932,undirected
1784,1387,0.683923592154932,undirected
1784,289,0.683923592154932,undirected
1784,1968,0.683923592154932,undirected
1784,1789,0.684847184309864,undirected
1784,1790,0.684847184309864,undirected
1784,1395,0.7041694825803826,undirected
1784,805,0.683923592154932,undirected
1784,877,0.683923592154932,undirected
1784,1730,0.683923592154932,undirected
1784,1865,0.683923592154932,undirected
1784,1168,0.683923592154932,undirected
1784,1689,0.683923592154932,undirected
1784,1752,0.683923592154932,undirected
1784,706,0.684847184309864,undirected
1784,1715,0.683923592154932,undirected
1784,876,0.683923592154932,undirected
1784,187,0.683923592154932,undirected
1784,1480,0.683923592154932,undirected
1784,801,0.683923592154932,undirected
1784,1004,0.683923592154932,undirected
1784,409,0.685770776464796,undirected
1784,18,0.683923592154932,undirected
1784,1312,0.683923592154932,undirected
1784,1656,0.683923592154932,undirected
1784,1780,0.683923592154932,undirected
1784,35,0.683923592154932,undirected
1784,951,0.683923592154932,undirected
1784,2238,0.683923592154932,undirected
1784,1041,0.683923592154932,undirected
1784,1616,0.683923592154932,undirected
1784,2008,0.683923592154932,undirected
1784,618,0.683923592154932,undirected
1784,1706,0.683923592154932,undirected
1784,2258,0.683923592154932,undirected
1784,952,0.683923592154932,undirected
1784,791,0.683923592154932,undirected
1928,891,0.6841487412970743,undirected
1928,1689,0.683923592154932,undirected
1928,12,0.683923592154932,undirected
1928,603,0.683923592154932,undirected
1928,1005,0.6841214873742503,undirected
1928,369,0.683923592154932,undirected
1928,1387,0.683923592154932,undirected
1928,1575,0.683923592154932,undirected
1928,271,0.683923592154932,undirected
1928,845,0.683923592154932,undirected
1928,1337,0.6839932694683194,undirected
241,12,0.683923592154932,undirected
241,2101,0.683923592154932,undirected
241,1387,0.683923592154932,undirected
241,37,0.6839932694683194,undirected
241,750,0.683923592154932,undirected
241,2260,0.683923592154932,undirected
241,949,0.683923592154932,undirected
241,584,0.683923592154932,undirected
241,1305,0.683923592154932,undirected
949,1196,0.683923592154932,undirected
949,828,0.6978233372299072,undirected
949,1987,0.683923592154932,undirected
949,618,0.683923592154932,undirected
949,1387,0.683923592154932,undirected
949,1270,0.683923592154932,undirected
949,195,0.683923592154932,undirected
949,900,0.6853949610567232,undirected
949,877,0.683923592154932,undirected
949,1656,0.6864389218853804,undirected
949,1045,0.6864389218853804,undirected
1684,1859,0.683923592154932,undirected
1684,347,0.683923592154932,undirected
1684,1387,0.683923592154932,undirected
1684,1789,0.683923592154932,undirected
1684,1057,0.683923592154932,undirected
1684,2281,0.6849895687320681,undirected
1684,1968,0.683923592154932,undirected
187,1301,0.683923592154932,undirected
187,2212,0.683923592154932,undirected
187,192,0.683923592154932,undirected
187,1867,0.6839932694683194,undirected
187,2148,0.6849865389366389,undirected
187,1387,0.683923592154932,undirected
187,568,0.6839932694683194,undirected
187,1336,0.6849865389366389,undirected
187,1039,0.6849865389366389,undirected
187,2250,0.6839932694683194,undirected
187,1859,0.6839932694683194,undirected
187,921,0.6839932694683194,undirected
187,1386,0.6839932694683194,undirected
187,147,0.6839932694683194,undirected
187,1557,0.6839932694683194,undirected
187,1394,0.6839932694683194,undirected
187,2180,0.683923592154932,undirected
187,1583,0.683923592154932,undirected
187,450,0.6849865389366389,undirected
187,630,0.6839932694683194,undirected
187,2042,0.6839932694683194,undirected
187,1415,0.6839932694683194,undirected
187,2260,0.6839932694683194,undirected
187,1654,0.6839932694683194,undirected
187,132,0.6839932694683194,undirected
187,1480,0.683923592154932,undirected
187,2108,0.683923592154932,undirected
187,1575,0.6839932694683194,undirected
2227,2058,0.683923592154932,undirected
2227,12,0.683923592154932,undirected
2227,698,0.683923592154932,undirected
2227,1247,0.683923592154932,undirected
2227,1387,0.683923592154932,undirected
2227,2142,0.684847184309864,undirected
2227,840,0.683923592154932,undirected
2227,1002,0.683923592154932,undirected
2227,792,0.683923592154932,undirected
2227,293,0.6842529517058152,undirected
2227,674,0.6970092862403288,undirected
1672,603,0.683923592154932,undirected
1672,369,0.683923592154932,undirected
1672,1865,0.683923592154932,undirected
1387,1942,0.684289617751993,undirected
1387,321,0.683923592154932,undirected
1387,1987,0.6839932694683194,undirected
1387,23,0.6839932694683194,undirected
1387,568,0.6839932694683194,undirected
1387,2142,0.683923592154932,undirected
1387,900,0.6839932694683194,undirected
1387,2196,0.6839932694683194,undirected
1336,1064,0.6839932694683194,undirected
1336,1393,0.6839932694683194,undirected
1336,408,0.6839932694683194,undirected
1336,1550,0.6839932694683194,undirected
1336,284,0.6839932694683194,undirected
1336,2201,0.6839932694683194,undirected
1336,1906,0.6849865389366389,undirected
1336,1175,0.6839932694683194,undirected
1336,1390,0.6839932694683194,undirected
1336,2148,0.6839932694683194,undirected
1336,1967,0.6898896917337102,undirected
1336,2180,0.6839932694683194,undirected
1336,37,0.6839932694683194,undirected
1336,388,0.6839932694683194,undirected
1336,450,0.6839932694683194,undirected
1336,1275,0.6839932694683194,undirected
1336,999,0.6839932694683194,undirected
1336,126,0.6839932694683194,undirected
1336,1825,0.6839932694683194,undirected
1336,1844,0.6839932694683194,undirected
1336,2234,0.6839932694683194,undirected
1336,1039,0.6839932694683194,undirected
1336,1987,0.6839932694683194,undirected
2014,1333,0.6849306803240331,undirected
2014,2101,0.683923592154932,undirected
2014,1906,0.6839932694683194,undirected
2014,1789,0.683923592154932,undirected
2014,779,0.683923592154932,undirected
2014,1044,0.6842529517058152,undirected
2014,338,0.6842529517058152,undirected
2014,854,0.6839932694683194,undirected
2014,1894,0.6842529517058152,undirected
2014,932,0.6849306803240331,undirected
2014,1181,0.6842529517058152,undirected
2014,1313,0.6842529517058152,undirected
2014,1304,0.6842529517058152,undirected
1482,555,0.6839932694683194,undirected
1482,2148,0.6839932694683194,undirected
1575,1064,0.6839932694683194,undirected
1575,560,0.683923592154932,undirected
1575,113,0.6839932694683194,undirected
1575,2245,0.6839932694683194,undirected
1575,845,0.683923592154932,undirected
1575,618,0.683923592154932,undirected
1575,147,0.6839932694683194,undirected
1575,23,0.6839932694683194,undirected
1575,58,0.6898888064438186,undirected
1575,1088,0.6841214873742503,undirected
1575,1378,0.6842529517058152,undirected
1575,2180,0.6839932694683194,undirected
1575,1540,0.6839932694683194,undirected
1575,1039,0.6849865389366389,undirected
1575,1394,0.6839932694683194,undirected
1575,859,0.6839932694683194,undirected
1575,1133,0.683923592154932,undirected
1575,815,0.683923592154932,undirected
1575,1442,0.6841214873742503,undirected
1730,409,0.683923592154932,undirected
1730,2176,0.6841487412970743,undirected
1730,2142,0.683923592154932,undirected
1730,1987,0.683923592154932,undirected
1730,2224,0.683923592154932,undirected
1730,2008,0.683923592154932,undirected
1730,258,0.683923592154932,undirected
1730,1004,0.683923592154932,undirected
1730,623,0.683923592154932,undirected
1730,1658,0.683923592154932,undirected
2162,807,0.6872817416609511,undirected
2162,1564,0.683923592154932,undirected
1689,1333,0.683923592154932,undirected
1689,320,0.683923592154932,undirected
1689,2068,0.683923592154932,undirected
1689,1681,0.683923592154932,undirected
1689,963,0.683923592154932,undirected
1689,802,0.683923592154932,undirected
1689,269,0.6842529517058152,undirected
1689,1977,0.6842529517058152,undirected
1689,1894,0.6842529517058152,undirected
1689,1288,0.6842529517058152,undirected
1689,2232,0.6842529517058152,undirected
1689,1424,0.6842529517058152,undirected
1689,1548,0.6897605408804344,undirected
1689,1316,0.6897605408804344,undirected
2224,1923,0.683923592154932,undirected
2224,1291,0.683923592154932,undirected
2224,360,0.683923592154932,undirected
2224,235,0.683923592154932,undirected
2224,2099,0.683923592154932,undirected
2224,512,0.683923592154932,undirected
2224,954,0.683923592154932,undirected
2224,651,0.683923592154932,undirected
2224,1384,0.6841214873742503,undirected
2224,971,0.683923592154932,undirected
2224,1536,0.683923592154932,undirected
2224,674,0.6970092862403288,undirected
1413,785,0.6897605408804344,undirected
1656,339,0.6839932694683194,undirected
1656,1275,0.6839932694683194,undirected
1656,2257,0.683923592154932,undirected
1656,1694,0.683923592154932,undirected
1656,1751,0.683923592154932,undirected
1656,2007,0.6842529517058152,undirected
1656,1894,0.6842529517058152,undirected
1656,773,0.683923592154932,undirected
1656,707,0.683923592154932,undirected
1656,21,0.683923592154932,undirected
1656,1201,0.6895456610260804,undirected
1656,2222,0.683923592154932,undirected
1656,1185,0.683923592154932,undirected
1656,1181,0.683923592154932,undirected
1656,72,0.683923592154932,undirected
1656,150,0.683923592154932,undirected
1656,803,0.683923592154932,undirected
1656,1910,0.684289617751993,undirected
1333,277,0.6878246863804911,undirected
1333,1633,0.6889115023720351,undirected
1333,18,0.683923592154932,undirected
1333,192,0.683923592154932,undirected
1333,1782,0.683923592154932,undirected
1333,1655,0.683923592154932,undirected
1333,633,0.683923592154932,undirected
1333,414,0.683923592154932,undirected
1333,1986,0.683923592154932,undirected
1333,2007,0.6842529517058152,undirected
1333,1894,0.6842529517058152,undirected
874,86,0.7036862611777763,undirected
2058,828,0.6841487412970743,undirected
2058,375,0.6841487412970743,undirected
2058,573,0.6841487412970743,undirected
2058,734,0.683923592154932,undirected
2058,850,0.6842529517058152,undirected
2058,1979,0.683923592154932,undirected
2058,1196,0.683923592154932,undirected
2058,792,0.683923592154932,undirected
2058,1557,0.6842529517058152,undirected
2058,2234,0.6841487412970743,undirected
301,280,0.6841214873742503,undirected
710,1977,0.6842529517058152,undirected
710,1998,0.6893901016204855,undirected
710,734,0.683923592154932,undirected
710,2130,0.683923592154932,undirected
710,2232,0.6842529517058152,undirected
710,1694,0.6849306803240331,undirected
710,1186,0.6849306803240331,undirected
710,1459,0.6842529517058152,undirected
710,402,0.6849306803240331,undirected
710,117,0.6849306803240331,undirected
710,289,0.6842529517058152,undirected
710,1252,0.6842529517058152,undirected
710,1803,0.6842529517058152,undirected
710,2103,0.6842529517058152,undirected
1633,1949,0.683923592154932,undirected
18,1706,0.683923592154932,undirected
18,618,0.683923592154932,undirected
18,1088,0.683923592154932,undirected
18,369,0.683923592154932,undirected
18,347,0.683923592154932,undirected
18,1805,0.683923592154932,undirected
18,1155,0.684289617751993,undirected
18,905,0.683923592154932,undirected
18,1232,0.683923592154932,undirected
192,227,0.6839932694683194,undirected
192,2260,0.6839932694683194,undirected
192,2101,0.683923592154932,undirected
192,100,0.6839932694683194,undirected
192,2212,0.683923592154932,undirected
192,164,0.6849895687320681,undirected
192,1646,0.6839932694683194,undirected
192,77,0.6839932694683194,undirected
192,1991,0.6839932694683194,undirected
1782,644,0.6839932694683194,undirected
1782,1039,0.6839932694683194,undirected
1655,1378,0.6855059034116305,undirected
1655,1694,0.6849306803240331,undirected
1655,1063,0.6839932694683194,undirected
1655,1186,0.6849306803240331,undirected
633,1204,0.7225821582934824,undirected
414,828,0.683923592154932,undirected
414,1573,0.683923592154932,undirected
414,1832,0.683923592154932,undirected
414,1988,0.6839932694683194,undirected
414,827,0.683923592154932,undirected
414,514,0.683923592154932,undirected
414,2009,0.683923592154932,undirected
414,117,0.683923592154932,undirected
414,424,0.683923592154932,undirected
414,423,0.683923592154932,undirected
414,1952,0.683923592154932,undirected
414,974,0.6997784263416462,undirected
414,1112,0.6839932694683194,undirected
1986,1636,0.6849895687320681,undirected
1986,1467,0.6849895687320681,undirected
1986,2183,0.6849895687320681,undirected
2007,520,0.684847184309864,undirected
2007,802,0.6842529517058152,undirected
2007,1859,0.683923592154932,undirected
2007,29,0.6929106057387251,undirected
2007,1780,0.683923592154932,undirected
2007,1949,0.691015918495699,undirected
2007,164,0.6839932694683194,undirected
2007,79,0.6839932694683194,undirected
2007,1121,0.6839932694683194,undirected
2007,338,0.6839932694683194,undirected
2007,528,0.683923592154932,undirected
2007,971,0.683923592154932,undirected
2007,1954,0.6842529517058152,undirected
2007,143,0.6842529517058152,undirected
2007,159,0.6842529517058152,undirected
2007,1570,0.6842529517058152,undirected
2007,258,0.6842529517058152,undirected
2007,1593,0.6842529517058152,undirected
2007,204,0.6842529517058152,undirected
2007,1894,0.6842529517058152,undirected
2007,840,0.6842529517058152,undirected
2007,871,0.683923592154932,undirected
1894,844,0.683923592154932,undirected
1894,2101,0.683923592154932,undirected
1894,1812,0.683923592154932,undirected
1894,2068,0.683923592154932,undirected
1894,159,0.6842529517058152,undirected
1894,734,0.683923592154932,undirected
1894,143,0.6842529517058152,undirected
1894,538,0.683923592154932,undirected
1894,1954,0.6842529517058152,undirected
1894,1570,0.6842529517058152,undirected
1894,258,0.6842529517058152,undirected
1894,1593,0.6842529517058152,undirected
1894,204,0.6842529517058152,undirected
1894,501,0.683923592154932,undirected
1894,1911,0.683923592154932,undirected
1894,1950,0.683923592154932,undirected
1894,1002,0.683923592154932,undirected
86,1789,0.683923592154932,undirected
86,718,0.684289617751993,undirected
86,1313,0.683923592154932,undirected
86,1486,0.683923592154932,undirected
86,1376,0.683923592154932,undirected
828,1291,0.683923592154932,undirected
828,1823,0.683923592154932,undirected
828,426,0.683923592154932,undirected
828,514,0.683923592154932,undirected
828,974,0.684847184309864,undirected
828,161,0.683923592154932,undirected
828,423,0.683923592154932,undirected
828,1296,0.683923592154932,undirected
828,1573,0.683923592154932,undirected
828,1715,0.683923592154932,undirected
828,606,0.6842529517058152,undirected
828,134,0.6842529517058152,undirected
828,204,0.6842529517058152,undirected
828,349,0.6842529517058152,undirected
828,623,0.6842529517058152,undirected
828,2161,0.6925259671288186,undirected
828,1002,0.6842529517058152,undirected
375,791,0.683923592154932,undirected
375,573,0.683923592154932,undirected
375,606,0.683923592154932,undirected
375,289,0.683923592154932,undirected
375,2134,0.683923592154932,undirected
573,1020,0.6839932694683194,undirected
573,2260,0.6861933805534349,undirected
573,1195,0.683923592154932,undirected
573,128,0.6962142621555338,undirected
573,1376,0.683923592154932,undirected
734,409,0.683923592154932,undirected
734,70,0.683923592154932,undirected
734,1196,0.683923592154932,undirected
734,43,0.683923592154932,undirected
734,347,0.683923592154932,undirected
734,1694,0.683923592154932,undirected
734,1026,0.683923592154932,undirected
734,2121,0.683923592154932,undirected
734,1616,0.684847184309864,undirected
734,856,0.7262073848615309,undirected
850,482,0.6842529517058152,undirected
850,1291,0.6842529517058152,undirected
850,164,0.6842529517058152,undirected
850,1051,0.6842529517058152,undirected
850,1397,0.6842529517058152,undirected
850,1610,0.6842529517058152,undirected
850,544,0.6842529517058152,undirected
1979,1539,0.6849895687320681,undirected
1979,988,0.6849895687320681,undirected
1979,26,0.6849895687320681,undirected
1979,792,0.683923592154932,undirected
1979,396,0.6849895687320681,undirected
1979,116,0.685579235503986,undirected
1979,441,0.6849895687320681,undirected
1979,1067,0.6849895687320681,undirected
1196,2026,0.6839932694683194,undirected
1196,2176,0.69050676677514,undirected
1196,461,0.683923592154932,undirected
1196,117,0.683923592154932,undirected
1196,1789,0.683923592154932,undirected
1196,1279,0.683923592154932,undirected
1196,205,0.683923592154932,undirected
1196,14,0.683923592154932,undirected
1196,1378,0.684847184309864,undirected
1196,390,0.683923592154932,undirected
1196,1927,0.683923592154932,undirected
1196,45,0.683923592154932,undirected
1196,1081,0.683923592154932,undirected
1196,1878,0.69050676677514,undirected
1196,792,0.683923592154932,undirected
1196,2044,0.6839932694683194,undirected
1196,293,0.683923592154932,undirected
792,1224,0.6849306803240331,undirected
792,360,0.6849306803240331,undirected
792,1694,0.6849306803240331,undirected
792,117,0.6849306803240331,undirected
792,14,0.683923592154932,undirected
792,271,0.6849306803240331,undirected
792,2234,0.6849306803240331,undirected
792,1186,0.6849306803240331,undirected
792,932,0.6849306803240331,undirected
792,930,0.6849306803240331,undirected
792,528,0.6849306803240331,undirected
792,810,0.6849306803240331,undirected
792,993,0.6849306803240331,undirected
792,840,0.6842529517058152,undirected
1557,284,0.6839932694683194,undirected
1557,1195,0.7369829458999249,undirected
1557,1175,0.6839932694683194,undirected
1557,1275,0.6839932694683194,undirected
1557,2148,0.6839932694683194,undirected
1557,482,0.6839932694683194,undirected
1557,113,0.6839932694683194,undirected
1557,966,0.6839932694683194,undirected
1557,807,0.6839932694683194,undirected
1557,2250,0.6839932694683194,undirected
1557,294,0.6839932694683194,undirected
1557,815,0.6842529517058152,undirected
1557,1827,0.6842529517058152,undirected
1557,289,0.6842529517058152,undirected
1557,571,0.6842529517058152,undirected
2234,560,0.7141291367826001,undirected
2234,12,0.691015918495699,undirected
2234,1923,0.683923592154932,undirected
2234,1275,0.6839932694683194,undirected
2234,844,0.6842529517058152,undirected
2234,2260,0.6985645683913001,undirected
2234,1291,0.6842529517058152,undirected
2234,289,0.6842529517058152,undirected
2234,271,0.691015918495699,undirected
2234,1337,0.6839932694683194,undirected
2234,1424,0.6842529517058152,undirected
2234,1230,0.691015918495699,undirected
2234,1197,0.6985645683913001,undirected
2234,1115,0.6839932694683194,undirected
2234,999,0.6839932694683194,undirected
2234,126,0.6839932694683194,undirected
2234,1825,0.6839932694683194,undirected
2234,1844,0.6839932694683194,undirected
2234,993,0.6849306803240331,undirected
2234,840,0.6842529517058152,undirected
2234,2161,0.6841487412970743,undirected
2234,1486,0.6985645683913001,undirected
2234,1947,0.6985645683913001,undirected
1273,1823,0.6895456610260804,undirected
1273,1936,0.683923592154932,undirected
415,1039,0.6839932694683194,undirected
415,2193,0.6839932694683194,undirected
415,396,0.6839932694683194,undirected
415,1351,0.6839932694683194,undirected
415,1365,0.6839932694683194,undirected
415,1195,0.6839932694683194,undirected
415,786,0.6839932694683194,undirected
415,483,0.6839932694683194,undirected
1715,2108,0.683923592154932,undirected
1715,1573,0.683923592154932,undirected
1715,1219,0.683923592154932,undirected
1715,1832,0.683923592154932,undirected
1715,1282,0.683923592154932,undirected
1715,1695,0.683923592154932,undirected
1715,1124,0.683923592154932,undirected
1715,29,0.683923592154932,undirected
1715,1004,0.684289617751993,undirected
1715,789,0.684289617751993,undirected
1715,2171,0.683923592154932,undirected
1715,1600,0.683923592154932,undirected
1715,21,0.6841487412970743,undirected
1715,1950,0.683923592154932,undirected
1715,2106,0.683923592154932,undirected
1715,803,0.683923592154932,undirected
1715,1644,0.683923592154932,undirected
2212,2101,0.686694368619728,undirected
2212,1086,0.8421324390381315,undirected
2212,369,0.683923592154932,undirected
2212,791,0.683923592154932,undirected
2212,1805,0.683923592154932,undirected
2212,1796,0.683923592154932,undirected
2212,1467,0.683923592154932,undirected
2212,151,0.683923592154932,undirected
2212,14,0.683923592154932,undirected
390,361,0.683923592154932,undirected
390,1007,0.6895456610260804,undirected
514,1020,0.683923592154932,undirected
514,1680,0.683923592154932,undirected
514,113,0.6839932694683194,undirected
514,802,0.683923592154932,undirected
514,117,0.684847184309864,undirected
514,2009,0.683923592154932,undirected
514,424,0.683923592154932,undirected
514,901,0.683923592154932,undirected
514,967,0.683923592154932,undirected
514,877,0.683923592154932,undirected
300,8,0.6841214873742503,undirected
1865,1680,0.6962142621555338,undirected
1865,2101,0.683923592154932,undirected
1865,1832,0.683923592154932,undirected
1865,14,0.683923592154932,undirected
1865,386,0.683923592154932,undirected
1865,33,0.683923592154932,undirected
1865,791,0.683923592154932,undirected
1865,1790,0.683923592154932,undirected
1865,1808,0.683923592154932,undirected
1081,14,0.683923592154932,undirected
2236,1998,0.683923592154932,undirected
2236,786,0.683923592154932,undirected
2236,1342,0.683923592154932,undirected
2236,508,0.7696666666666667,undirected
2236,258,0.683923592154932,undirected
2236,21,0.683923592154932,undirected
2236,1744,0.683923592154932,undirected
2236,250,0.683923592154932,undirected
111,321,0.7061345067187976,undirected
111,791,0.683923592154932,undirected
111,5,0.683923592154932,undirected
1963,1100,0.6841214873742503,undirected
1963,361,0.683923592154932,undirected
1963,791,0.683923592154932,undirected
1963,1949,0.683923592154932,undirected
1963,1253,0.6853949610567232,undirected
1963,5,0.683923592154932,undirected
1963,1968,0.698547401291149,undirected
1963,1272,0.6849895687320681,undirected
1785,1064,0.6839932694683194,undirected
1785,1020,0.6839932694683194,undirected
1785,2257,0.683923592154932,undirected
1785,195,0.683923592154932,undirected
1785,304,0.683923592154932,undirected
1785,1514,0.6839932694683194,undirected
1785,353,0.6839932694683194,undirected
1785,350,0.6839932694683194,undirected
1785,877,0.683923592154932,undirected
1785,1361,0.6839932694683194,undirected
1785,791,0.683923592154932,undirected
1785,5,0.683923592154932,undirected
1785,643,0.6906682764866088,undirected
1776,1987,0.683923592154932,undirected
1776,564,0.6841487412970743,undirected
1776,1004,0.683923592154932,undirected
1776,791,0.683923592154932,undirected
1776,56,0.6841214873742503,undirected
1776,1195,0.683923592154932,undirected
1776,5,0.683923592154932,undirected
1776,293,0.6842529517058152,undirected
14,2101,0.684847184309864,undirected
14,408,0.683923592154932,undirected
14,791,0.683923592154932,undirected
14,1694,0.683923592154932,undirected
14,195,0.683923592154932,undirected
14,1551,0.683923592154932,undirected
14,776,0.683923592154932,undirected
14,33,0.683923592154932,undirected
14,2193,0.683923592154932,undirected
14,2161,0.683923592154932,undirected
1878,791,0.683923592154932,undirected
1878,1949,0.683923592154932,undirected
1878,164,0.684289617751993,undirected
1878,1925,0.6839932694683194,undirected
1878,449,0.6839932694683194,undirected
1878,1571,0.6904525422752066,undirected
242,844,0.683923592154932,undirected
242,2260,0.683923592154932,undirected
242,388,0.6839932694683194,undirected
242,791,0.683923592154932,undirected
242,271,0.7565272541782895,undirected
242,137,0.683923592154932,undirected
242,1277,0.683923592154932,undirected
242,646,0.683923592154932,undirected
242,491,0.683923592154932,undirected
242,1732,0.683923592154932,undirected
429,791,0.683923592154932,undirected
429,2195,0.684289617751993,undirected
2215,1179,0.683923592154932,undirected
2215,791,0.683923592154932,undirected
791,1547,0.683923592154932,undirected
791,560,0.684847184309864,undirected
